TF	Number_of_ChIPexp	z_score_mean	K_Virus_0	K_Virus_3	K_Virus_6	K_Virus_9	K_Virus_12	K_Virus_18	K_Virus_24	K_Virus_30	K_Virus_36	K_Virus_48	K_Virus_60	K_Virus_72	K_Virus_D5	K_Virus_D7
MYBB	1	0.13902544193	-0.772381555165	-3.15580682075	0.636730762925	-2.00219675731	0.147657164714	-2.28081527182	-2.55894139442	-5.31380341691	0.420984083364	2.91669734738	5.07181183647	3.16279301028	2.8447602565	2.82886694176
ELF1	2	3.47843290175	5.72429240701	-5.49589861914	10.9121366324	5.75129843938	12.6091508465	1.03194241462	9.59974018612	-2.27248627832	-5.13807535237	5.8847998454	7.23637231804	-2.26477539481	-0.356790134589	5.47635331428
OTX2	9	-4.64166870458	-3.99220724923	1.42965005084	4.85546212404	4.2192261731	2.13861483163	-2.89831530507	4.27136036551	-7.34352776831	-15.0570007413	-11.8221256761	-8.38524560287	-9.85859657738	-11.8561187421	-10.6845377469
ZBT17	11	-1.95737434017	-1.29110720721	-3.8217384388	8.80385696574	3.16563202583	3.17018882074	-2.38472561067	7.60037637759	-3.50856460863	-10.3398456672	-5.01263901909	-2.95431487476	-7.39164362194	-8.26805495701	-5.17066094687
NR1D1	4	0.0427596371772	3.84347249052	1.9860788117	6.02894160902	0.986491829103	5.34646711744	-7.85571419396	3.30081281432	-5.95724005128	-3.09347603566	1.01017668561	0.860110329837	-0.937741723052	-0.527854097186	-4.39189066594
MECP2	10	-2.13856794739	-0.986030270827	6.69036471457	-3.56790532871	-1.02481131745	-1.47663916408	-0.637520388721	3.17216844053	-0.0645494072972	-5.14732013544	-5.66902388116	-5.39607336696	-2.9463853148	-5.09615855123	-7.79006729187
ISL1	4	-2.96012809957	-2.98231519898	-0.247050404507	-1.22418114769	3.0100974879	-3.06652452333	2.6837570404	0.357982457993	-1.44333134325	-6.96771183952	-8.04820644603	-4.94442856392	-4.64125303223	-8.01804189051	-5.91058599026
PTF1A	5	0.296807964265	0.726186171131	3.47270378774	0.559540220754	4.04409176721	3.25722968417	0.482123626624	6.09908207726	3.72897441437	-3.86727449992	-4.00669283547	-1.35515920108	-1.09692596899	-2.97158396138	-4.91698378273
KDM1A	13	-2.44592185828	2.34564147326	-2.55269365261	13.6118777405	8.54903165628	10.0365339066	-4.68686279776	8.11382540971	-9.45912131482	-16.5612426749	-8.68068335414	-1.90132650617	-9.29390090765	-12.8040998292	-10.959885165
RAD21	19	1.97115625476	2.8892042324	8.36442682921	9.09675535975	8.30320303123	4.07075917753	7.85874337103	11.5036733081	6.41365729745	-8.07968327696	-6.7184930485	0.48227092308	-5.37081949829	-5.4329314774	-5.7845786621
